AD NC -0.00186
AD NQ -0.00413
AD NE  0.00111
AD NH  0.02811
AD NI  0.02642
AD NL  0.02148
AD NK  0.02720
AD NM  0.04395
AD NF  0.01148
AD NS  0.00800
AD NT -0.01711
AD NW -0.01850
AD NY -0.01184
AD NV  0.04664
AD DA -0.00066
AD DR  0.00320
AD DN  0.01286
AD DH  0.00098
AD DI -0.02831
AD DL  0.04411
AD DK -0.00508
AD DM -0.00008
AD DS  0.00293
AD DT  0.00301
AD DW  0.00098
AD DY  0.00098
AD DV  0.00098
AD CA  0.00588
AD CR  0.01034
AD CC  0.00812
AD CH -0.00483
AD CI -0.01060
AD CL -0.05556
AD CK  0.00391
AD CM  0.00142
AD CF  0.00258
AD CS  0.00098
AD CT  0.01254
AD CY -0.01174
AD CV  0.04236
AD QA -0.01593
AD QR  0.01666
AD QN  0.00335
AD QC -0.01022
AD QQ -0.00326
AD QI  0.01399
AD QL -0.02178
AD QK -0.02328
AD QM -0.02909
AD QF  0.00195
AD QS -0.01530
AD QT -0.04226
AD QW  0.00098
AD QY  0.00586
AD QV  0.00921
AD EA -0.01464
AD ER -0.01422
AD EN -0.00096
AD EC -0.01728
AD EQ -0.00559
AD EI -0.03541
AD EL -0.01267
AD EK  0.01004
AD EM  0.02591
AD EF  0.00195
AD ES -0.01516
AD ET -0.05136
AD EY -0.00858
AD EV -0.02899
AD GA  0.00195
AD GN  0.00098
AD GI  0.00444
AD GL -0.02039
AD GK  0.00649
AD GM -0.00819
AD GT -0.00842
AD GV  0.00435
AD HA -0.00285
AD HR  0.00296
AD HN  0.00293
AD HQ  0.00195
AD HI  0.00773
AD HL  0.02491
AD HM -0.00353
AD HS  0.00098
AD HT  0.00293
AD HY  0.00632
AD HV -0.01768
AD IA  0.04064
AD IR -0.03595
AD IN  0.02739
AD ID -0.00067
AD IC  0.06195
AD IQ  0.00044
AD IE  0.00216
AD IH -0.01634
AD II -0.01061
AD IL -0.03320
AD IK  0.00581
AD IM  0.00155
AD IF  0.03082
AD IS  0.00059
AD IT -0.01767
AD IW -0.02157
AD IY -0.03589
AD IV  0.06671
AD LA -0.00534
AD LR -0.01768
AD LN  0.01080
AD LD  0.00098
AD LC -0.02691
AD LQ  0.00357
AD LE -0.00934
AD LH -0.07212
AD LI  0.01274
AD LL  0.02365
AD LK  0.05429
AD LM -0.01110
AD LF -0.03500
AD LS -0.02672
AD LT -0.03520
AD LW -0.02265
AD LY -0.02596
AD LV  0.00977
AD KA -0.00966
AD KR  0.00616
AD KN  0.00395
AD KC  0.03069
AD KQ  0.01117
AD KE  0.00195
AD KH -0.00785
AD KI  0.03959
AD KL -0.02295
AD KK -0.00108
AD KM -0.02453
AD KF -0.00392
AD KS  0.00391
AD KT -0.01751
AD KW  0.02141
AD KY -0.06248
AD KV  0.04803
AD MA  0.00026
AD MR -0.01793
AD MN  0.00491
AD MC -0.00429
AD MQ -0.00059
AD ME  0.00083
AD MH -0.04221
AD MI -0.00302
AD ML  0.02613
AD MK -0.00381
AD MM  0.00205
AD MF -0.02280
AD MS  0.00195
AD MT  0.01725
AD MW  0.01203
AD MY  0.04052
AD MV -0.00839
AD FA -0.00547
AD FR -0.01110
AD FN -0.01248
AD FC  0.00293
AD FQ -0.00313
AD FE  0.00139
AD FH  0.00644
AD FI -0.03754
AD FL  0.08923
AD FK  0.00561
AD FM -0.07500
AD FF -0.02912
AD FS -0.01120
AD FT -0.02484
AD FW  0.00098
AD FY -0.01491
AD FV  0.00381
AD SA  0.00676
AD SR  0.00879
AD SN -0.03522
AD SC  0.01238
AD SQ -0.00893
AD SH -0.00125
AD SI  0.02125
AD SL  0.02189
AD SK  0.00391
AD SM  0.01367
AD SF -0.01975
AD SS  0.00098
AD ST  0.02116
AD SW -0.00228
AD SY  0.02418
AD SV -0.02622
AD TA  0.00627
AD TR  0.00488
AD TN  0.00974
AD TC  0.00564
AD TQ  0.00258
AD TI  0.03853
AD TL  0.05391
AD TK  0.01332
AD TM  0.02314
AD TF -0.01515
AD TS  0.00098
AD TT -0.01166
AD TY -0.00010
AD TV -0.02135
AD WA  0.00112
AD WR  0.00195
AD WN  0.00199
AD WI  0.01153
AD WL -0.01943
AD WK  0.00195
AD WM  0.00195
AD WT -0.00439
AD WY  0.00098
AD YA  0.00488
AD YR  0.02207
AD YN -0.03027
AD YC -0.02344
AD YH  0.01321
AD YI -0.02923
AD YL -0.03652
AD YK -0.04837
AD YM -0.00211
AD YF -0.00511
AD YS  0.00086
AD YT -0.00641
AD YW  0.02172
AD YY  0.02285
AD YV -0.00182
AD VA  0.01561
AD VR  0.06755
AD VN  0.00888
AD VC -0.00852
AD VQ  0.00068
AD VE -0.00126
AD VH -0.05138
AD VI  0.04519
AD VL  0.00193
AD VK  0.01323
AD VM -0.01188
AD VF -0.07233
AD VS  0.01824
AD VT  0.03723
AD VW -0.00772
AD VY  0.01949
AD VV -0.01603
DA AA  0.00439
DA AR  0.00674
DA AN  0.03196
DA AC -0.02730
DA AQ -0.00862
DA AE -0.01699
DA AH  0.01347
DA AI -0.01261
DA AL  0.00446
DA AK  0.01893
DA AM  0.00449
DA AF  0.00813
DA AS -0.01280
DA AT  0.02775
DA AW -0.00931
DA AY  0.01129
DA AV -0.03240
DA RA  0.01738
DA RR  0.01787
DA RN  0.00455
DA RC  0.00850
DA RQ  0.00393
DA RE -0.01735
DA RH  0.00751
DA RI -0.05032
DA RL -0.01176
DA RK  0.00082
DA RM  0.00391
DA RF  0.00383
DA RS  0.00366
DA RT  0.00098
DA RY  0.00115
DA RV  0.00417
DA NA  0.01380
DA NR  0.00619
DA NN  0.00695
DA NC  0.00031
DA NQ -0.01048
DA NE -0.00144
DA NH -0.00580
DA NI -0.04353
DA NL  0.04503
DA NK  0.00781
DA NM  0.00684
DA NF  0.00531
DA NS -0.01630
DA NT  0.00618
DA NW  0.00098
DA NY  0.00293
DA NV -0.01645
DA DA -0.00067
DA DQ  0.00098
DA DL -0.00419
DA CA -0.00669
DA CR  0.01318
DA CN -0.01098
DA CC  0.00195
DA CQ -0.00878
DA CE  0.00195
DA CH -0.03515
DA CI  0.00746
DA CL  0.04168
DA CK  0.02991
DA CM -0.00136
DA CF  0.01270
DA CS  0.00085
DA CT  0.00195
DA CW  0.00098
DA CY  0.00569
DA CV  0.01375
DA QA -0.00277
DA QR  0.00391
DA QN  0.00195
DA QC -0.00326
DA QQ  0.00195
DA QE -0.00254
DA QH  0.00098
DA QI  0.01917
DA QL -0.00732
DA QK  0.00531
DA QM  0.00092
DA QF  0.00098
DA QS -0.00373
DA QT  0.00067
DA QY  0.01043
DA QV -0.02540
DA EN -0.00194
DA EQ  0.00021
DA EG  0.00325
DA EI  0.00009
DA EL  0.00195
DA EK  0.00098
DA HA -0.00837
DA HR -0.01176
DA HN  0.00195
DA HC  0.00391
DA HQ  0.00098
DA HE -0.00764
DA HH -0.00272
DA HI -0.01941
DA HL -0.01152
DA HK  0.03100
DA HM  0.00391
DA HF  0.00373
DA HS  0.00195
DA HT  0.00195
DA HY  0.00828
DA HV  0.02248
DA IA -0.01994
DA IR -0.00769
DA IN  0.03258
DA IC  0.04137
DA IQ  0.00488
DA IE -0.01840
DA IH  0.01708
DA II  0.03869
DA IL -0.03395
DA IK  0.05579
DA IM -0.00911
DA IF -0.02583
DA IS  0.01736
DA IT  0.01950
DA IY  0.00834
DA IV -0.02154
DA LA  0.03352
DA LR  0.03346
DA LN  0.03853
DA LD -0.00223
DA LC -0.03623
